id,format,uploadtime,rating,player1,player2,Winner,Forfeit,Team 1,Team 2,Turns,# Switches 1,# Switches 2
smogtours-gen1nu-584727,[Gen 1] NU,2021-10-08 22:42:07,,psn38480,judgment42249,psn38480,False,"['Moltres', 'Charizard', 'Exeggcute', 'Mr. Mime', 'Blastoise']","['Venomoth', 'Charizard', 'Golem', 'Mr. Mime', 'Clefable', 'Blastoise']",35,8,12
gen1nu-2275259160,[Gen 1] NU,2025-01-05 04:32:33,,poliwhirl66423,bulletpunch83527,poliwhirl66423,False,"['Golduck', 'Venomoth', 'Aerodactyl', 'Nidoking', 'Mr. Mime', 'Magmar']","['Charizard', 'Aerodactyl', 'Gastly', 'Raticate', 'Mr. Mime', 'Blastoise']",33,9,10
smogtours-gen1nu-665052,[Gen 1] NU,2022-12-14 19:14:00,,wish73460,oblivious21505,wish73460,False,"['Staryu', 'Rapidash', 'Dragonair', 'Nidoqueen', 'Seaking', 'Magmar']","['Rapidash', 'Nidoqueen', 'Seaking', 'Lickitung', 'Fearow', 'Abra']",40,15,17
gen1nu-2278897424,[Gen 1] NU,2025-01-11 02:36:46,,revenge71921,blizzard53783,revenge71921,False,"['Scyther', 'Venomoth', 'Exeggcute', 'Kabutops', 'Mr. Mime', 'Slowpoke']","['Venomoth', 'Charizard', 'Nidoking', 'Kabutops', 'Raticate', 'Mr. Mime']",31,9,10
gen1nu-2212401099,[Gen 1] NU,2024-09-29 21:43:57,,airlock30435,recover74685,airlock30435,False,"['Venomoth', 'Charizard', 'Aerodactyl', 'Raticate', 'Mr. Mime', 'Blastoise']","['Seadra', 'Moltres', 'Charizard', 'Raticate', 'Poliwrath', 'Fearow']",30,7,9
smogtours-gen1nu-784636,[Gen 1] NU,2024-08-07 19:25:01,,aeroblast8709,ponyta53394,aeroblast8709,False,"['Moltres', 'Seadra', 'Charizard', 'Raticate', 'Mr. Mime', 'Fearow']","['Charizard', 'Aerodactyl', 'Raticate', 'Poliwrath', 'Mr. Mime', 'Arcanine']",32,8,13
gen1nu-2208176084,[Gen 1] NU,2024-09-23 22:07:59,,stoneplate55960,deoxysattack50804,deoxysattack50804,False,"['Charizard', 'Aerodactyl', 'Magneton', 'Raticate', 'Poliwhirl', 'Mr. Mime']","['Venomoth', 'Charizard', 'Magneton', 'Raticate', 'Kabutops', 'Mr. Mime']",43,10,11
gen1nu-2145352568,[Gen 1] NU,2024-06-18 02:44:36,,mismagius33077,sunkern50532,sunkern50532,False,"['Seadra', 'Exeggcute', 'Wigglytuff', 'Raticate', 'Mr. Mime', 'Magmar']","['Venomoth', 'Charizard', 'Aerodactyl', 'Raticate', 'Blastoise']",30,12,8
smogtours-gen1nu-602160,[Gen 1] NU,2022-01-13 21:37:47,,spiderweb27115,waterpulse35893,waterpulse35893,True,"['Venomoth', 'Charizard', 'Kabutops', 'Mr. Mime', 'Clefable', 'Blastoise']","['Moltres', 'Venomoth', 'Kabutops', 'Poliwhirl', 'Mr. Mime', 'Clefable']",51,18,17
smogtours-gen1nu-784639,[Gen 1] NU,2024-08-07 19:50:19,,aeroblast8709,ponyta53394,ponyta53394,False,"['Seadra', 'Venomoth', 'Charizard', 'Raticate', 'Kabutops', 'Mr. Mime']","['Venomoth', 'Aerodactyl', 'Magneton', 'Raticate', 'Mr. Mime', 'Arcanine']",44,9,13
gen1nu-2278376930,[Gen 1] NU,2025-01-10 08:03:08,,revenge71921,blizzard53783,blizzard53783,False,"['Scyther', 'Venomoth', 'Exeggcute', 'Kabutops', 'Mr. Mime', 'Slowpoke']","['Charizard', 'Aerodactyl', 'Gastly', 'Raticate', 'Mr. Mime', 'Blastoise']",35,8,6
smogtours-gen1nu-779337,[Gen 1] NU,2024-07-09 18:56:40,,aurasphere76841,static36182,aurasphere76841,False,"['Moltres', 'Venomoth', 'Aerodactyl', 'Magneton', 'Raticate', 'Mr. Mime']","['Moltres', 'Kabutops', 'Poliwrath', 'Mr. Mime', 'Arcanine', 'Venusaur']",46,13,12
smogtours-gen1nu-784780,[Gen 1] NU,2024-08-08 23:04:42,,recover74685,probopass706,recover74685,False,"['Seadra', 'Golduck', 'Charizard', 'Kabutops', 'Mr. Mime', 'Venusaur']","['Venomoth', 'Charizard', 'Raticate', 'Kabutops', 'Mr. Mime', 'Blastoise']",34,10,10
gen1nu-2055146718,[Gen 1] NU,2024-02-09 02:04:25,1052,alakazam8068,feraligatr35835,feraligatr35835,True,"['Pinsir', 'Wigglytuff', 'Kabutops', 'Poliwrath', 'Mr. Mime', 'Blastoise']","['Charizard', 'Magneton', 'Wigglytuff', 'Raticate', 'Mr. Mime', 'Blastoise']",40,9,12
gen1nu-2271747937,[Gen 1] NU,2024-12-29 23:30:21,,revenge71921,bulletpunch83527,bulletpunch83527,True,"['Charizard', 'Wigglytuff', 'Kabutops', 'Raticate', 'Mr. Mime', 'Parasect']","['Golduck', 'Venomoth', 'Charizard', 'Aerodactyl', 'Raticate', 'Mr. Mime']",32,13,11
gen1nu-2050153915,[Gen 1] NU,2024-02-02 16:37:30,1054,revenge71921,berryjuice54970,berryjuice54970,False,"['Charizard', 'Exeggcute', 'Wigglytuff', 'Mr. Mime', 'Clefable', 'Blastoise']","['Charizard', 'Electrode', 'Exeggcute', 'Mr. Mime', 'Clefable', 'Blastoise']",44,9,12
smogtours-gen1nu-839843,[Gen 1] NU,2025-05-05 01:28:07,,motordrive87413,poisonpowder88566,motordrive87413,True,"['Seadra', 'Venomoth', 'Charizard', 'Magneton', 'Kabutops', 'Mr. Mime']","['Moltres', 'Seadra', 'Charizard', 'Poliwrath', 'Mr. Mime', 'Magmar']",34,9,8
gen1nu-2050112013,[Gen 1] NU,2024-02-02 15:27:22,1146,poisonpowder88566,revenge71921,revenge71921,False,"['Seadra', 'Venomoth', 'Magneton', 'Mr. Mime', 'Clefable', 'Blastoise']","['Charizard', 'Exeggcute', 'Wigglytuff', 'Mr. Mime', 'Clefable', 'Blastoise']",27,10,7
smogtours-gen1nu-776528,[Gen 1] NU,2024-06-23 20:43:23,,aeroblast8709,weezing40879,aeroblast8709,False,"['Venomoth', 'Charizard', 'Raticate', 'Aerodactyl']","['Venomoth', 'Charizard', 'Aerodactyl', 'Kabutops', 'Raticate', 'Fearow']",31,9,13
smogtours-gen1nu-664182,[Gen 1] NU,2022-12-09 22:36:17,,recover74685,nomove62031,recover74685,False,"['Staryu', 'Rapidash', 'Pinsir', 'Dragonair', 'Machamp']","['Staryu', 'Nidoqueen', 'Omanyte', 'Drowzee', 'Arcanine', 'Slowpoke']",27,8,11
smogtours-gen1nu-818579,[Gen 1] NU,2025-02-08 16:28:22,,bide85657,needlearm59980,bide85657,True,"['Magneton', 'Nidoking', 'Poliwrath', 'Poliwhirl', 'Mr. Mime']","['Moltres', 'Venomoth', 'Magneton', 'Poliwrath', 'Mr. Mime', 'Fearow']",23,8,12
gen1nu-2125174269,[Gen 1] NU,2024-05-17 23:25:01,,nknownability91821,rollout94469,rollout94469,False,"['Venomoth', 'Aerodactyl', 'Raticate', 'Mr. Mime', 'Arcanine', 'Blastoise']","['Golduck', 'Venomoth', 'Charizard', 'Nidoqueen', 'Mr. Mime', 'Fearow']",34,13,11
gen1nu-2275788182,[Gen 1] NU,2025-01-06 02:45:33,,revenge71921,bulletpunch83527,bulletpunch83527,True,"['Venomoth', 'Charizard', 'Magneton', 'Kabutops', 'Machamp', 'Mr. Mime']","['Venomoth', 'Charizard', 'Nidoking', 'Raticate', 'Kabutops', 'Mr. Mime']",22,5,6
smogtours-gen1nu-778182,[Gen 1] NU,2024-07-04 21:11:06,,mismagius33077,mudsport71981,mudsport71981,False,"['Nidoking', 'Exeggcute', 'Wigglytuff', 'Poliwhirl', 'Mr. Mime', 'Magmar']","['Seadra', 'Venomoth', 'Charizard', 'Raticate', 'Mr. Mime', 'Blastoise']",33,9,10
smogtours-gen1nu-729250,[Gen 1] NU,2023-11-06 01:18:14,,kangaskhan41867,waterfall8105,kangaskhan41867,False,"['Venomoth', 'Charizard', 'Electrode', 'Mr. Mime', 'Clefable', 'Blastoise']","['Seadra', 'Charizard', 'Raticate', 'Mr. Mime', 'Clefable', 'Fearow']",38,9,7
gen1nu-2275689752,[Gen 1] NU,2025-01-05 23:11:28,,revenge71921,bulletpunch83527,revenge71921,False,"['Venomoth', 'Charizard', 'Kabutops', 'Machamp', 'Mr. Mime']","['Venomoth', 'Charizard', 'Nidoking', 'Raticate', 'Kabutops', 'Mr. Mime']",21,5,10
gen1nu-2050172090,[Gen 1] NU,2024-02-02 16:49:10,1007,revenge71921,venomoth59413,revenge71921,False,"['Charizard', 'Exeggcute', 'Wigglytuff', 'Mr. Mime', 'Clefable', 'Blastoise']","['Venomoth', 'Charizard', 'Nidoking', 'Mr. Mime', 'Clefable', 'Blastoise']",35,7,13
violetversion-gen1nu-1333,[Gen 1] NU,2016-02-25 23:19:27,,mefirst94337,hustle11937,mefirst94337,False,"['Porygon', 'Poliwag', 'Nidoking', 'Tangela', 'Blastoise', 'Abra']","['Venomoth', 'Staryu', 'Porygon', 'Nidoking', 'Weepinbell', 'Blastoise']",33,10,10
gen1nu-2276525361,[Gen 1] NU,2025-01-07 09:33:26,,revenge71921,bulletpunch83527,revenge71921,True,"['Venusaur', 'Rapidash', 'Poliwrath', 'Aerodactyl']","['Arcanine', 'Charizard', 'Poliwrath']",21,7,7
gen1nu-2066307782,[Gen 1] NU,2024-02-24 00:35:32,1223,psn38480,mismagius33077,mismagius33077,True,"['Staryu', 'Charizard', 'Aerodactyl', 'Magneton', 'Exeggcute']","['Golduck', 'Mr. Mime', 'Magmar']",24,7,2
smogtours-gen1nu-723801,[Gen 1] NU,2023-10-15 07:38:46,,waterpulse35893,magnetpull75337,waterpulse35893,False,"['Kingler', 'Seadra', 'Exeggcute', 'Mr. Mime', 'Clefable', 'Blastoise']","['Venomoth', 'Charizard', 'Wigglytuff', 'Mr. Mime', 'Clefable', 'Blastoise']",49,11,16
smogtours-gen1nu-661581,[Gen 1] NU,2022-11-15 14:23:25,,powerherb16934,golbat83721,powerherb16934,False,"['Rapidash', 'Onix', 'Magneton', 'Seaking', 'Parasect', 'Fearow']","['Rapidash', 'Nidoqueen', 'Seaking', 'Lickitung', 'Drowzee', 'Arcanine']",42,13,15
smogtours-gen1nu-662013,[Gen 1] NU,2022-11-19 18:30:38,,poliwrath3176,oblivious21505,poliwrath3176,False,"['Rapidash', 'Nidoqueen', 'Seaking', 'Machamp', 'Arcanine', 'Fearow']","['Staryu', 'Rapidash', 'Nidoqueen', 'Graveler', 'Drowzee', 'Magmar']",39,14,17
smogtours-gen1nu-729363,[Gen 1] NU,2023-11-06 23:06:43,,skillswap67988,endeavor40229,endeavor40229,False,"['Moltres', 'Electrode', 'Exeggcute', 'Golem', 'Mr. Mime', 'Clefable']","['Moltres', 'Mr. Mime', 'Arcanine', 'Fearow', 'Blastoise']",28,11,7
smogtours-gen1nu-737216,[Gen 1] NU,2023-12-31 14:41:07,,aurasphere76841,waterfall8105,aurasphere76841,True,"['Electrode', 'Charizard', 'Venomoth', 'Clefable']","['Moltres', 'Charizard', 'Mr. Mime', 'Clefable', 'Arcanine', 'Fearow']",22,3,5
smogtours-gen1nu-731287,[Gen 1] NU,2023-11-18 21:22:17,,waterpulse35893,jolteon92120,waterpulse35893,False,"['Charizard', 'Dragonair', 'Raticate', 'Mr. Mime', 'Clefable', 'Fearow']","['Venomoth', 'Charizard', 'Nidoking', 'Mr. Mime', 'Clefable', 'Blastoise']",42,7,20
smogtours-gen1nu-774585,[Gen 1] NU,2024-06-15 15:25:19,,toxic43930,aerodactyl86215,aerodactyl86215,False,"['Golduck', 'Charizard', 'Aerodactyl', 'Wigglytuff', 'Raticate', 'Mr. Mime']","['Golduck', 'Venomoth', 'Charizard', 'Aerodactyl', 'Raticate', 'Mr. Mime']",31,9,7
gen1nu-2271827219,[Gen 1] NU,2024-12-30 02:33:00,,revenge71921,bulletpunch83527,revenge71921,False,"['Venomoth', 'Charizard', 'Onix', 'Mr. Mime', 'Fearow']","['Venomoth', 'Charizard', 'Nidoking', 'Raticate', 'Kabutops', 'Mr. Mime']",18,5,8
gen1nu-2282726237,[Gen 1] NU,2025-01-17 08:35:03,,revenge71921,blizzard53783,revenge71921,False,"['Venomoth', 'Charizard', 'Porygon', 'Wigglytuff', 'Mr. Mime']","['Venomoth', 'Charizard', 'Nidoking', 'Raticate', 'Kabutops', 'Mr. Mime']",33,7,10
smogtours-gen1nu-720757,[Gen 1] NU,2023-10-01 14:46:45,,buneary57593,unknownability847,buneary57593,False,"['Seadra', 'Venomoth', 'Electrode', 'Raticate', 'Mr. Mime', 'Clefable']","['Venomoth', 'Charizard', 'Nidoking', 'Mr. Mime', 'Clefable', 'Blastoise']",30,6,8
gen1nu-2368920701,[Gen 1] NU,2025-05-21 17:35:35,,ledyba46914,articuno72787,ledyba46914,False,"['Magneton', 'Kabutops', 'Mr. Mime', 'Arcanine', 'Gastly']","['Charizard', 'Aerodactyl', 'Raticate', 'Poliwrath', 'Poliwhirl', 'Mr. Mime']",27,8,8
smogtours-gen1nu-713146,[Gen 1] NU,2023-08-31 14:23:24,,powerherb16934,unknownability847,unknownability847,False,"['Venomoth', 'Charizard', 'Golem', 'Mr. Mime', 'Clefable', 'Blastoise']","['Venomoth', 'Charizard', 'Electrode', 'Mr. Mime', 'Clefable', 'Blastoise']",58,17,18
gen1nu-2055993774,[Gen 1] NU,2024-02-10 04:06:42,1108,counter60391,mismagius33077,mismagius33077,False,"['Charizard', 'Nidoking', 'Raticate', 'Mr. Mime', 'Victreebel', 'Blastoise']","['Moltres', 'Venomoth', 'Aerodactyl', 'Mr. Mime', 'Magmar']",26,9,4
gen1nu-2270172610,[Gen 1] NU,2024-12-27 00:50:59,,punishment38172,hypervoice57011,punishment38172,False,"['Seadra', 'Mr. Mime', 'Gastly', 'Aerodactyl']","['Charizard', 'Nidoking', 'Wigglytuff', 'Poliwrath', 'Mr. Mime', 'Fearow']",35,8,15
smogtours-gen1nu-662956,[Gen 1] NU,2022-11-27 18:11:48,,figyberry84605,perish13441,perish13441,False,"['Rapidash', 'Nidoqueen', 'Graveler', 'Seaking', 'Drowzee', 'Abra']","['Staryu', 'Rapidash', 'Sandslash', 'Nidoqueen', 'Drowzee', 'Arcanine']",30,12,12
