id,format,uploadtime,rating,player1,player2,Winner,Forfeit,Team 1,Team 2,Turns,# Switches 1,# Switches 2
gen4nu-2203204278,[Gen 4] NU,2024-09-16 23:55:37,1123,chopleberry38027,feebas86769,chopleberry38027,True,"['Ampharos', 'Regirock']","['Manectric', 'Sharpedo', 'Regirock']",7,1,3
smogtours-gen4nu-444397,[Gen 4] NU,2019-05-31 23:35:01,,dodrio79057,delcatty2986,delcatty2986,False,"['Granbull', 'Sharpedo', 'Flareon', 'Torkoal', 'Golem', 'Purugly']","['Wailord', 'Banette', 'Rampardos', 'Kricketune', 'Pinsir', 'Crawdaunt']",19,10,9
gen4nu-2176326334,[Gen 4] NU,2024-08-08 23:30:33,,safeguard55452,tangrowth23890,safeguard55452,False,"['Gligar', 'Haunter', 'Cacturne', 'Linoone', 'Gastrodon']","['Hitmontop', 'Steelix', 'Miltank', 'Skuntank', 'Lanturn', 'Espeon']",26,7,13
gen4nu-1172850910,[Gen 4] NU,2020-08-21 16:32:11,,spoink89835,psychocut88772,psychocut88772,False,"['Gabite', 'Electabuzz', 'Purugly', 'Relicanth', 'Roselia', 'Misdreavus']","['Politoed', 'Machoke', 'Rhydon', 'Roselia', 'Magmar', 'Misdreavus']",24,13,9
gen4nu-1048349044,[Gen 4] NU,2020-01-18 02:59:11,,karatechop96796,uproar90451,uproar90451,False,"['Regice', 'Floatzel', 'Haunter', 'Hitmonchan', 'Bastiodon', 'Grumpig']","['Wailord', 'Regice', 'Rampardos', 'Torkoal', 'Gligar', 'Persian']",32,16,11
gen4nu-960996151,[Gen 4] NU,2019-08-16 01:49:04,,spinda56194,luxuryball92459,luxuryball92459,False,"['Magneton', 'Skuntank', 'Clamperl', 'Linoone', 'Misdreavus', 'Yanma']","['Charizard', 'Floatzel', 'Poliwrath', 'Dewgong', 'Manectric', 'Rhydon']",22,8,10
gen4nu-716187161,[Gen 4] NU,2018-03-11 00:55:06,,psychup14796,sunnyday65122,psychup14796,False,"['Shiftry', 'Typhlosion', 'Regirock', 'Victreebel', 'Persian', 'Hypno']","['Machoke', 'Charizard', 'Sandslash', 'Jumpluff', 'Whiscash', 'Manectric']",19,10,9
smogtours-gen4nu-395121,[Gen 4] NU,2018-09-03 13:31:20,,hammerarm61526,honeygather76267,honeygather76267,False,"['Sandslash', 'Floatzel', 'Typhlosion', 'Regirock', 'Cacturne', 'Drifblim']","['Porygon2', 'Magneton', 'Regirock', 'Glalie', 'Drifblim']",17,6,4
smogtours-gen4nu-565720,[Gen 4] NU,2021-06-12 19:18:34,,ariados65244,sniper70774,ariados65244,True,"['Sandslash', 'Shiftry', 'Charizard', 'Drifblim']","['Sharpedo', 'Mantine', 'Skuntank', 'Manectric', 'Cradily']",27,4,6
gen4nu-933748806,[Gen 4] NU,2019-06-23 23:09:36,,icefang57178,rindoberry379,icefang57178,True,"['Kingler', 'Stunky', 'Sudowoodo', 'Dusclops', 'Persian', 'Tangela']","['Pidgeot', 'Mightyena', 'Wartortle', 'Dusclops', 'Lairon', 'Beedrill']",34,13,15
smogtours-gen4nu-769167,[Gen 4] NU,2024-05-19 17:36:13,,willowisp76069,rceuselectric57119,willowisp76069,False,"['Sharpedo', 'Regirock', 'Haunter', 'Manectric', 'Drifblim']","['Nidoqueen', 'Hitmonchan', 'Dusclops', 'Lickilicky', 'Glalie', 'Articuno']",31,11,12
smogtours-gen4nu-740375,[Gen 4] NU,2024-01-20 20:19:04,,sniper70774,wooper24132,wooper24132,False,"['Vileplume', 'Regirock', 'Poliwrath', 'Hitmonchan', 'Skuntank', 'Manectric']","['Meganium', 'Tauros', 'Floatzel', 'Regirock', 'Skuntank', 'Gardevoir']",23,11,10
smogtours-gen4nu-360369,[Gen 4] NU,2018-03-23 21:22:16,,golem5265,hammerarm17259,hammerarm17259,False,"['Tauros', 'Medicham', 'Magneton', 'Regirock', 'Dodrio', 'Slowking']","['Politoed', 'Magmortar', 'Magneton', 'Haunter', 'Jynx', 'Piloswine']",32,11,9
gen4nu-841384495,[Gen 4] NU,2018-12-28 01:47:44,,gengarmega66742,liechiberry37967,liechiberry37967,False,"['Lopunny', 'Pikachu', 'Girafarig', 'Chimecho', 'Corsola', 'Beedrill']","['Kingler', 'Raticate', 'Solrock', 'Swalot', 'Tangela']",25,11,11
gen4nu-1076372337,[Gen 4] NU,2020-03-10 00:30:06,,cherubi70548,camerupt68080,cherubi70548,False,"['Torkoal', 'Sandslash', 'Shelgon', 'Poliwrath', 'Victreebel', 'Cradily']","['Vileplume', 'Hitmonchan', 'Muk', 'Probopass', 'Grumpig', 'Shuckle']",28,8,11
gen4nu-953796317,[Gen 4] NU,2019-08-01 11:20:04,,disable51036,wailord92053,disable51036,False,"['Charizard', 'Vileplume', 'Sandslash', 'Floatzel', 'Skuntank', 'Gardevoir']","['Pidgeot', 'Gardevoir', 'Medicham', 'Sandslash', 'Relicanth', 'Slaking']",28,12,12
smogtours-gen4nu-784696,[Gen 4] NU,2024-08-08 04:47:36,,bellsprout54185,confusion41299,confusion41299,False,"['Cloyster', 'Gorebyss', 'Ludicolo', 'Pinsir', 'Floatzel', 'Drifblim']","['Tangrowth', 'Gligar', 'Medicham', 'Steelix', 'Skuntank', 'Espeon']",25,9,9
smogtours-gen4nu-776037,[Gen 4] NU,2024-06-22 18:15:05,,icywind98531,denpowersteel79771,icywind98531,False,"['Pinsir', 'Medicham', 'Floatzel', 'Skuntank', 'Cradily']","['Shiftry', 'Sandslash', 'Typhlosion', 'Regirock', 'Walrein', 'Drifblim']",41,5,9
smogtours-gen4nu-332206,[Gen 4] NU,2017-11-22 21:25:44,,grass62325,noconditions84490,noconditions84490,True,"['Flareon', 'Hitmonchan', 'Mawile', 'Pelipper', 'Sableye', 'Roselia']","['Lapras', 'Charizard', 'Regirock', 'Sneasel']",15,5,3
smogtours-gen4nu-646301,[Gen 4] NU,2022-09-03 19:19:40,,shadowforce49172,clearbody59762,shadowforce49172,True,"['Gligar', 'Tauros', 'Magneton', 'Floatzel', 'Hitmonchan', 'Skuntank']","['Vileplume', 'Gligar', 'Regirock', 'Skuntank', 'Slowking', 'Ampharos']",25,8,8
gen4nu-1108644954,[Gen 4] NU,2020-05-04 18:29:40,,xscissor99781,grovyle45669,xscissor99781,False,"['Vileplume', 'Floatzel', 'Rhydon', 'Gardevoir', 'Drifblim']","['Gligar', 'Tauros', 'Medicham', 'Magneton', 'Hitmonchan', 'Hypno']",25,6,8
smogtours-gen4nu-349150,[Gen 4] NU,2018-02-10 20:02:56,,sharpedo96453,haunter12630,sharpedo96453,False,"['Camerupt', 'Rampardos', 'Porygon2', 'Dusclops', 'Solrock', 'Slowking']","['Tauros', 'Magneton', 'Medicham', 'Poliwrath', 'Regirock', 'Jumpluff']",16,7,9
gen4nu-986945601,[Gen 4] NU,2019-10-04 16:33:11,,swampert50714,quickfeet21690,quickfeet21690,False,"['Politoed', 'Monferno', 'Metang', 'Purugly', 'Misdreavus', 'Golbat']","['Rampardos', 'Metang', 'Whiscash', 'Electabuzz', 'Purugly', 'Golbat']",25,12,8
gen4nu-963909336,[Gen 4] NU,2019-08-21 21:30:06,,haunter12630,tox71156,haunter12630,False,"['Kingler', 'Golduck', 'Walrein', 'Probopass', 'Grovyle', 'Gastly']","['Banette', 'Kecleon', 'Huntail', 'Mawile', 'Chatot', 'Grovyle']",23,8,11
gen4nu-2199043634,[Gen 4] NU,2024-09-11 03:22:21,1203,growl5652,thickclub47223,growl5652,False,"['Charizard', 'Hitmonchan', 'Mawile', 'Skuntank', 'Pikachu', 'Cradily']","['Wailord', 'Gorebyss', 'Electrode', 'Floatzel', 'Manectric', 'Lickilicky']",26,13,6
gen4nu-963418245,[Gen 4] NU,2019-08-20 22:13:34,,arceussteel79571,cranidos9637,cranidos9637,False,"['Camerupt', 'Magneton', 'Golem', 'Dusclops', 'Glaceon', 'Cradily']","['Politoed', 'Magmortar', 'Magneton', 'Haunter', 'Jynx', 'Piloswine']",26,9,10
gen4nu-457127645,[Gen 4] NU,2016-10-14 22:19:47,,aquaring34502,custapberry71278,aquaring34502,False,"['Charizard', 'Vileplume', 'Sandslash', 'Floatzel', 'Skuntank', 'Gardevoir']","['Regice', 'Torkoal', 'Electrode', 'Mantine', 'Golem', 'Grumpig']",30,12,16
gen4nu-1121760931,[Gen 4] NU,2020-05-26 20:48:07,,watergun59811,quickpowder71749,quickpowder71749,False,"['Charizard', 'Tauros', 'Sandslash', 'Skuntank', 'Slowking', 'Gardevoir']","['Venomoth', 'Shiftry', 'Magmortar', 'Hitmonchan', 'Rhydon', 'Slowking']",33,12,16
smogtours-gen4nu-375237,[Gen 4] NU,2018-05-09 23:47:04,,porygon42908,haunter12630,haunter12630,True,"['Regirock', 'Skuntank', 'Dusclops', 'Jumpluff', 'Slowking', 'Roselia']","['Medicham', 'Venomoth', 'Magneton']",21,7,2
gen4nu-1034013606,[Gen 4] NU,2019-12-22 22:19:07,,porygon213653,wormadam14777,porygon213653,False,"['Magmortar', 'Regirock', 'Hitmonchan', 'Skuntank', 'Whiscash']","['Haunter', 'Regirock', 'Hitmonchan', 'Jynx', 'Skuntank', 'Manectric']",14,6,7
smogtours-gen4nu-355928,[Gen 4] NU,2018-03-04 23:00:08,,delcatty2986,poisonsting74677,poisonsting74677,False,"['Tropius', 'Noctowl', 'Shelgon', 'Wigglytuff', 'Exploud', 'Pikachu']","['Seaking', 'Murkrow', 'Bastiodon', 'Clamperl', 'Pikachu', 'Ampharos']",16,6,6
smogtours-gen4nu-712255,[Gen 4] NU,2023-08-26 16:08:03,,rotomfan35023,fighting2772,rotomfan35023,False,"['Vileplume', 'Gligar', 'Regirock', 'Skuntank', 'Manectric', 'Slowking']","['Gligar', 'Monferno', 'Skuntank', 'Manectric', 'Slowking', 'Cradily']",31,15,17
gen4nu-718588187,[Gen 4] NU,2018-03-15 22:32:51,,magby93710,sunnyday16928,sunnyday16928,False,"['Vileplume', 'Charizard', 'Sandslash', 'Floatzel', 'Skuntank', 'Gardevoir']","['Medicham', 'Pidgeot', 'Dusclops', 'Dragonair']",16,8,4
smogtours-gen4nu-693463,[Gen 4] NU,2023-05-21 16:20:08,,rotomfan35023,volttackle6680,rotomfan35023,False,"['Vileplume', 'Regirock', 'Skuntank', 'Manectric', 'Slowking']","['Meganium', 'Regirock', 'Hitmonchan', 'Skuntank', 'Dusclops', 'Gardevoir']",25,7,10
gen4nu-942815775,[Gen 4] NU,2019-07-10 22:56:37,,rockclimb62152,registeel32051,registeel32051,True,"['Shelgon', 'Raticate', 'Dusclops', 'Lairon', 'Quagsire', 'Swalot']","['Kecleon', 'Shelgon', 'Omanyte', 'Dusclops', 'Tentacool', 'Tangela']",93,22,38
smogtours-gen4nu-811557,[Gen 4] NU,2024-12-23 16:03:33,,rotomfan35023,shinystone44310,shinystone44310,False,"['Charizard', 'Sandslash', 'Medicham', 'Regirock', 'Skuntank', 'Slowking']","['Golduck', 'Gligar', 'Skuntank', 'Manectric', 'Cradily']",27,11,5
smogtours-gen4nu-784682,[Gen 4] NU,2024-08-08 01:03:06,,tackle13415,illuminate274,tackle13415,True,"['Wormadam-Trash', 'Hitmonchan', 'Miltank', 'Dusclops', 'Quagsire', 'Cradily']","['Sharpedo', 'Exeggutor', 'Regirock', 'Hitmonchan', 'Slowking', 'Drapion']",30,15,14
smogtours-gen4nu-605518,[Gen 4] NU,2022-01-29 21:59:59,,mawile36886,futuresight13270,futuresight13270,True,"['Politoed', 'Haunter', 'Hitmonchan', 'Golem', 'Skuntank', 'Jumpluff']","['Regirock', 'Mantine', 'Skuntank', 'Sableye', 'Roselia']",37,13,10
gen4nu-2195504888,[Gen 4] NU,2024-09-06 01:32:33,1147,staryu66980,chopleberry38027,chopleberry38027,False,"['Ninetales', 'Gligar', 'Magneton', 'Medicham', 'Slowking', 'Cradily']","['Gligar', 'Tauros', 'Hitmonchan', 'Skuntank', 'Manectric', 'Slowking']",29,10,8
gen4nu-729962282,[Gen 4] NU,2018-04-08 20:54:31,,mudkip8641,defensecurl26589,defensecurl26589,False,"['Rapidash', 'Metang', 'Marowak', 'Pelipper', 'Victreebel', 'Electabuzz']","['Electabuzz', 'Dragonair', 'Pelipper', 'Victreebel', 'Metang', 'Misdreavus']",26,10,8
smogtours-gen4nu-663581,[Gen 4] NU,2022-12-03 18:07:07,,mawile36886,willowisp64187,mawile36886,False,"['Slowking', 'Nidoqueen', 'Hitmonchan', 'Tauros']","['Charizard', 'Medicham', 'Regirock', 'Whiscash', 'Gardevoir', 'Drifblim']",22,4,8
gen4nu-2198547190,[Gen 4] NU,2024-09-10 13:50:53,1036,megakick62601,chansey41469,megakick62601,False,"['Sandslash', 'Nidoqueen', 'Dusclops', 'Slowking', 'Lickilicky']","['Charizard', 'Sunflora', 'Medicham', 'Regirock', 'Victreebel', 'Persian']",41,13,12
gen4nu-769975026,[Gen 4] NU,2018-07-01 17:08:46,,protean9921,gengarmega66742,protean9921,True,"['Pidgeot', 'Raticate', 'Graveler', 'Poliwhirl', 'Dusclops']","['Lunatone', 'Pidgeot', 'Huntail', 'Exploud', 'Dusclops', 'Chimecho']",32,12,12
gen4nu-834032733,[Gen 4] NU,2018-11-11 20:15:26,,magikarp87134,trace64701,trace64701,True,"['Gabite', 'Zangoose', 'Metang', 'Poliwrath', 'Electabuzz', 'Golbat']","['Togetic', 'Armaldo', 'Electabuzz', 'Golbat', 'Yanma']",15,7,6
gen4nu-899107750,[Gen 4] NU,2019-04-25 22:33:50,,futuresight13270,koffing93492,futuresight13270,True,"['Politoed', 'Tauros', 'Regirock', 'Marowak', 'Drifblim']","['Sharpedo', 'Vileplume', 'Tauros', 'Typhlosion', 'Haunter', 'Regirock']",10,4,6
gen4nu-466846455,[Gen 4] NU,2016-10-30 18:20:35,,aquaring34502,entei72987,aquaring34502,False,"['Charizard', 'Ninetales', 'Floatzel', 'Regirock', 'Hitmonchan', 'Skuntank']","['Porygon2', 'Haunter', 'Marowak', 'Crawdaunt', 'Slowking', 'Ampharos']",17,8,6
smogtours-gen4nu-812451,[Gen 4] NU,2025-01-03 17:22:06,,rotom15770,pamtreberry72437,pamtreberry72437,False,"['Tauros', 'Nidoqueen', 'Poliwrath', 'Cacturne', 'Regirock', 'Drifblim']","['Regirock', 'Ampharos', 'Hitmonchan', 'Cacturne']",25,11,8
gen4nu-2198868458,[Gen 4] NU,2024-09-10 21:46:21,1181,growl5652,psn83016,growl5652,True,"['Skuntank', 'Charizard', 'Cradily', 'Pikachu']","['Golduck', 'Vileplume', 'Charizard', 'Monferno', 'Hitmonchan', 'Skuntank']",13,4,7
smogtours-gen4nu-809153,[Gen 4] NU,2024-12-07 00:10:34,,whirlwind47872,torchic37250,whirlwind47872,False,"['Camerupt', 'Slowking', 'Vileplume', 'Solrock', 'Lickilicky', 'Relicanth']","['Charizard', 'Tauros', 'Sandslash', 'Poliwrath', 'Jumpluff', 'Grumpig']",22,8,10
gen4nu-933635656,[Gen 4] NU,2019-06-23 19:21:49,,gengarmega66742,dragonrush45934,gengarmega66742,True,"['Lopunny', 'Pikachu', 'Girafarig', 'Chimecho', 'Corsola', 'Beedrill']","['Kingler', 'Stunky', 'Pineco', 'Shelgon', 'Dusclops', 'Persian']",29,9,9
smogtours-gen4nu-583556,[Gen 4] NU,2021-10-03 15:22:45,,futuresight13270,lusterpurge99010,lusterpurge99010,False,"['Tauros', 'Floatzel', 'Nidoqueen', 'Hitmonchan', 'Slowking', 'Cradily']","['Charizard', 'Tauros', 'Sandslash', 'Poliwrath', 'Jumpluff', 'Grumpig']",50,14,17
smogtours-gen4nu-792820,[Gen 4] NU,2024-09-27 23:21:10,,huntail76319,pickup28423,huntail76319,True,"['Dusclops', 'Glalie', 'Nidoqueen', 'Articuno']","['Tauros', 'Hitmonchan', 'Skuntank', 'Manectric', 'Slowking']",15,6,5
