id,format,uploadtime,rating,player1,player2,Winner,Forfeit,Team 1,Team 2,Turns,# Switches 1,# Switches 2
smogtours-gen2uu-545665,[Gen 2] UU,2021-03-07 15:09:27,,watmelberry24903,mail80062,mail80062,False,"['Scyther', 'Slowbro', 'Nidoqueen', 'Victreebel', 'Ampharos', 'Blastoise']","['Scyther', 'Omastar', 'Nidoqueen', 'Bellossom', 'Mr. Mime', 'Gyarados']",50,15,13
smogtours-gen2uu-453314,[Gen 2] UU,2019-08-15 16:34:55,,falseswipe39374,tangela91840,falseswipe39374,False,"['Pinsir', 'Qwilfish', 'Slowbro', 'Nidoqueen', 'Chansey', 'Piloswine']","['Granbull', 'Scyther', 'Qwilfish', 'Slowbro', 'Nidoqueen', 'Electabuzz']",54,17,23
smogtours-gen2uu-599336,[Gen 2] UU,2021-12-27 00:11:31,,wartortle31158,spoink89168,spoink89168,True,"['Granbull', 'Scyther', 'Nidoqueen', 'Haunter', 'Mr. Mime', 'Gyarados']","['Politoed', 'Qwilfish', 'Magneton', 'Nidoqueen', 'Jumpluff', 'Hypno']",106,49,43
smogtours-gen2uu-553197,[Gen 2] UU,2021-04-03 12:12:26,,watmelberry24903,watergun59811,watergun59811,True,"['Omastar', 'Qwilfish', 'Nidoqueen', 'Smoochum', 'Bellossom', 'Hypno']","['Slowbro', 'Sandslash', 'Jumpluff', 'Hypno', 'Slowking']",81,22,22
gen2uu-793744214,[Gen 2] UU,2018-08-21 14:15:36,,strength34937,nknownability24024,nknownability24024,True,"['Qwilfish', 'Slowbro', 'Magneton', 'Nidoqueen', 'Jumpluff', 'Chansey']","['Qwilfish', 'Chansey', 'Nidoqueen', 'Bellossom']",29,15,11
gen2uu-2207449186,[Gen 2] UU,2024-09-22 22:36:32,,blastburn79763,chargebeam2564,chargebeam2564,False,"['Qwilfish', 'Haunter', 'Jumpluff', 'Lanturn', 'Piloswine', 'Blastoise']","['Aerodactyl', 'Qwilfish', 'Kadabra', 'Nidoqueen', 'Murkrow', 'Blastoise']",105,43,39
smogtours-gen2uu-692230,[Gen 2] UU,2023-05-13 22:26:17,,articuno75579,innerfocus91859,articuno75579,False,"['Qwilfish', 'Slowbro', 'Haunter', 'Piloswine', 'Mr. Mime', 'Electabuzz']","['Granbull', 'Electabuzz', 'Aerodactyl', 'Qwilfish', 'Nidoqueen', 'Hypno']",66,15,19
smogtours-gen2uu-391737,[Gen 2] UU,2018-08-19 07:03:11,,soundproof1168,cranidos95818,cranidos95818,False,"['Scyther', 'Granbull', 'Nidoqueen', 'Kabutops', 'Victreebel', 'Girafarig']","['Granbull', 'Crobat', 'Qwilfish', 'Slowbro', 'Ampharos']",24,10,5
gen2uu-2040011021,[Gen 2] UU,2024-01-20 22:06:21,1000,tangrowth23890,porygonz77345,tangrowth23890,True,"['Slowbro', 'Granbull', 'Haunter', 'Quagsire']","['Magneton', 'Kadabra', 'Nidoqueen', 'Dodrio', 'Chansey']",30,3,6
gen2uu-2258204474,[Gen 2] UU,2024-12-06 23:40:01,,earthplate33099,pressure61341,pressure61341,False,"['Granbull', 'Qwilfish', 'Nidoqueen', 'Dodrio', 'Muk', 'Slowking']","['Granbull', 'Aerodactyl', 'Magneton', 'Bellossom', 'Quagsire', 'Blastoise']",49,19,18
smogtours-gen2uu-715543,[Gen 2] UU,2023-09-10 21:53:38,,watmelberry24903,denpowergrass65615,watmelberry24903,True,"['Granbull', 'Omastar', 'Qwilfish', 'Nidoqueen', 'Dodrio', 'Hypno']","['Qwilfish', 'Kadabra', 'Nidoqueen', 'Mr. Mime', 'Gyarados', 'Slowking']",102,25,10
smogtours-gen2uu-420699,[Gen 2] UU,2019-01-16 03:27:55,,magmastorm83132,shadowclaw51134,magmastorm83132,False,"['Sudowoodo', 'Pineco', 'Xatu', 'Exeggcute', 'Raichu']","['Xatu', 'Weezing', 'Graveler', 'Lickitung', 'Dewgong', 'Raichu']",17,8,8
smogtours-gen2uu-654049,[Gen 2] UU,2022-10-09 19:51:33,,metapod69736,judgment88768,metapod69736,True,"['Scyther', 'Qwilfish', 'Slowbro', 'Nidoqueen', 'Dodrio', 'Pikachu']","['Granbull', 'Scyther', 'Quagsire', 'Qwilfish', 'Haunter', 'Hypno']",77,16,15
gen2uu-2371830242,[Gen 2] UU,2025-05-25 22:39:08,,powerlens28906,tangrowth23890,powerlens28906,True,"['Aerodactyl', 'Qwilfish', 'Kadabra', 'Nidoqueen', 'Electabuzz', 'Blastoise']","['Scyther', 'Granbull', 'Slowbro', 'Haunter', 'Piloswine', 'Ampharos']",190,68,78
smogtours-gen2uu-420306,[Gen 2] UU,2019-01-13 17:05:36,,avalanche55702,sitrusberry77995,sitrusberry77995,True,"['Graveler', 'Dewgong', 'Ariados', 'Raichu', 'Tangela', 'Fearow']","['Flareon', 'Parasect', 'Dugtrio', 'Feraligatr', 'Raichu', 'Delibird']",56,18,13
smogtours-gen2uu-786424,[Gen 2] UU,2024-08-18 20:04:56,,abomasnow46939,quagsire52408,abomasnow46939,True,"['Politoed', 'Aerodactyl', 'Haunter', 'Mr. Mime', 'Girafarig']","['Granbull', 'Scyther', 'Pinsir', 'Haunter', 'Muk', 'Quagsire']",19,6,7
smogtours-gen2uu-719166,[Gen 2] UU,2023-09-24 19:32:02,,superluck72022,rock51085,rock51085,True,"['Scyther', 'Granbull', 'Qwilfish', 'Kadabra', 'Nidoqueen', 'Electabuzz']","['Slowbro', 'Qwilfish', 'Haunter', 'Dodrio', 'Lanturn', 'Quagsire']",24,9,6
smogtours-gen2uu-661466,[Gen 2] UU,2022-11-13 23:30:29,,cradily57370,mail22504,mail22504,False,"['Slowbro', 'Qwilfish', 'Haunter', 'Piloswine', 'Mr. Mime', 'Victreebel']","['Scyther', 'Granbull', 'Qwilfish', 'Slowbro', 'Nidoqueen', 'Haunter']",154,27,46
gen2uu-1158261784,[Gen 2] UU,2020-07-27 00:43:10,,sableye48144,fighting88830,fighting88830,True,"['Scyther', 'Slowking', 'Nidoqueen', 'Dodrio']","['Scyther', 'Electrode', 'Quagsire']",9,5,2
smogtours-gen2uu-570127,[Gen 2] UU,2021-07-13 02:44:24,,leer18530,whirlpool40763,whirlpool40763,True,"['Quagsire', 'Electrode', 'Haunter', 'Poliwrath', 'Mr. Mime', 'Girafarig']","['Granbull', 'Qwilfish', 'Haunter', 'Gyarados', 'Hypno']",31,6,5
gen2uu-2037867824,[Gen 2] UU,2024-01-18 04:49:19,1099,poisontail36956,rotomwash14047,rotomwash14047,True,"['Scyther', 'Electabuzz', 'Flareon', 'Dodrio', 'Mr. Mime', 'Girafarig']","['Politoed', 'Granbull', 'Electabuzz', 'Nidoqueen', 'Quagsire', 'Hypno']",27,9,9
smogtours-gen2uu-762188,[Gen 2] UU,2024-04-20 02:02:20,,leechlife10170,liechiberry37967,leechlife10170,False,"['Aerodactyl', 'Qwilfish', 'Sandslash', 'Bellossom', 'Piloswine', 'Blastoise']","['Scyther', 'Aerodactyl', 'Pinsir', 'Haunter', 'Muk', 'Quagsire']",40,14,12
gen2uu-2090646641,[Gen 2] UU,2024-03-28 00:21:19,,oddish45772,aquatail20598,oddish45772,False,"['Granbull', 'Qwilfish', 'Haunter', 'Mr. Mime', 'Piloswine', 'Gyarados']","['Granbull', 'Qwilfish', 'Nidoqueen', 'Haunter', 'Gyarados', 'Hypno']",69,26,26
gen2uu-1122018050,[Gen 2] UU,2020-05-27 12:07:27,,watmelberry24903,ninetales8082,watmelberry24903,False,"['Qwilfish', 'Nidoqueen', 'Haunter', 'Electabuzz', 'Blastoise']","['Granbull', 'Scyther', 'Qwilfish', 'Slowbro', 'Nidoqueen', 'Pikachu']",28,10,13
gen2uu-2162658921,[Gen 2] UU,2024-07-17 18:18:58,,muddywater92702,refresh29056,muddywater92702,False,"['Granbull', 'Scyther', 'Qwilfish', 'Nidoqueen', 'Electabuzz', 'Hypno']","['Scyther', 'Electabuzz', 'Chansey', 'Hypno', 'Blastoise', 'Shuckle']",29,7,6
gen2uu-824049808,[Gen 2] UU,2018-10-22 18:47:15,,mismagius3640,lavaplume47096,mismagius3640,True,"['Granbull', 'Jumpluff', 'Quagsire', 'Hypno', 'Gyarados']","['Granbull', 'Omastar', 'Qwilfish', 'Kadabra', 'Nidoqueen', 'Electabuzz']",116,23,33
gen2uu-963089108,[Gen 2] UU,2019-08-20 08:03:03,,runaway61538,meditate33748,runaway61538,False,"['Qwilfish', 'Slowbro', 'Electrode', 'Nidoqueen', 'Dodrio', 'Dugtrio']","['Scyther', 'Vileplume', 'Octillery', 'Nidoqueen', 'Girafarig', 'Arcanine']",50,20,17
smogtours-gen2uu-595580,[Gen 2] UU,2021-11-29 23:35:26,,seviper16723,whirlpool40763,whirlpool40763,False,"['Omastar', 'Quagsire', 'Nidoqueen', 'Chansey', 'Hypno', 'Blastoise']","['Granbull', 'Qwilfish', 'Slowbro', 'Haunter', 'Piloswine']",87,25,25
smogtours-gen2uu-599544,[Gen 2] UU,2021-12-29 19:50:48,,zapdos59192,watmelberry24903,watmelberry24903,False,"['Scyther', 'Qwilfish', 'Electrode', 'Sandslash', 'Haunter', 'Ampharos']","['Qwilfish', 'Nidoqueen', 'Haunter', 'Mr. Mime', 'Victreebel', 'Slowking']",29,9,11
smogtours-gen2uu-554781,[Gen 2] UU,2021-04-10 14:31:31,,watergun59811,watmelberry24903,watmelberry24903,True,"['Granbull', 'Scyther', 'Qwilfish', 'Lanturn', 'Electabuzz']","['Qwilfish', 'Scyther', 'Nidoqueen', 'Gligar']",17,9,5
smogtours-gen2uu-384148,[Gen 2] UU,2018-06-17 04:42:57,,dratini84244,nknownability24024,dratini84244,False,"['Sudowoodo', 'Pinsir', 'Hitmontop', 'Weezing', 'Chansey', 'Electabuzz']","['Granbull', 'Slowbro', 'Qwilfish', 'Nidoqueen', 'Dodrio', 'Ampharos']",47,8,10
gen2uu-425859876,[Gen 2] UU,2016-08-28 01:23:56,,notype49104,revenge69858,revenge69858,False,"['Quagsire', 'Pinsir', 'Slowbro', 'Wigglytuff', 'Nidoqueen', 'Girafarig']","['Granbull', 'Pinsir', 'Nidoqueen', 'Gyarados', 'Ampharos']",51,18,15
gen2uu-845778536,[Gen 2] UU,2019-01-07 21:07:46,1026,lifeorb98589,runaway65169,lifeorb98589,False,"['Magneton', 'Nidoqueen', 'Bellossom', 'Quagsire', 'Magmar', 'Gyarados']","['Granbull', 'Qwilfish', 'Slowbro', 'Nidoqueen', 'Haunter', 'Electabuzz']",29,8,12
gen2uu-2354967580,[Gen 2] UU,2025-05-01 22:11:55,1114,chopleberry38027,stoneplate55960,stoneplate55960,False,"['Qwilfish', 'Haunter', 'Mr. Mime', 'Muk', 'Electabuzz', 'Feraligatr']","['Granbull', 'Qwilfish', 'Nidoqueen', 'Haunter', 'Mr. Mime', 'Gyarados']",53,16,15
smogtours-gen2uu-615010,[Gen 2] UU,2022-03-21 02:21:27,,magmastorm83132,adaptability45192,magmastorm83132,False,"['Qwilfish', 'Haunter', 'Jumpluff', 'Piloswine', 'Lanturn', 'Blastoise']","['Scyther', 'Magneton', 'Qwilfish', 'Quagsire', 'Girafarig', 'Gyarados']",66,24,27
smogtours-gen2uu-519355,[Gen 2] UU,2020-09-27 18:11:58,,skullbash30877,hammerarm70868,hammerarm70868,True,"['Politoed', 'Granbull', 'Omastar', 'Jumpluff', 'Hypno', 'Blastoise']","['Scyther', 'Kabutops', 'Nidoqueen', 'Bellossom', 'Hypno', 'Gyarados']",44,17,14
gen2uu-873443362,[Gen 2] UU,2019-03-09 05:16:51,,delcatty31981,thunderbolt41057,thunderbolt41057,False,"['Scyther', 'Abra', 'Onix', 'Omanyte', 'Dratini', 'Paras']","['Magby', 'Scyther', 'Pineco', 'Cubone', 'Chansey', 'Abra']",27,7,6
