id,format,uploadtime,rating,player1,player2,Winner,Forfeit,Team 1,Team 2,Turns,# Switches 1,# Switches 2
smogtours-gen4uu-439113,[Gen 4] UU,2019-05-01 22:01:53,,rowapberry44766,hoppip85839,rowapberry44766,False,"['Scyther', 'Toxicroak', 'Torterra', 'Regirock', 'Houndoom', 'Blastoise']","['Milotic', 'Mesprit', 'Dugtrio', 'Registeel', 'Swellow', 'Leafeon']",22,12,12
smogtours-gen4uu-176409,[Gen 4] UU,2016-07-16 15:42:25,,staraptor21329,poisontail97,poisontail97,False,"['Magcargo', 'Trapinch', 'Zangoose', 'Crawdaunt', 'Pikachu', 'Linoone']","['Rapidash', 'Raticate', 'Marowak', 'Mr. Mime', 'Electabuzz']",14,5,5
smogtours-gen4uu-501241,[Gen 4] UU,2020-05-14 18:49:46,,seedflare81285,sing27193,seedflare81285,False,"['Kangaskhan', 'Mismagius', 'Omastar', 'Spiritomb', 'Blaziken']","['Milotic', 'Mismagius', 'Houndoom', 'Registeel', 'Primeape', 'Venusaur']",23,8,8
smogtours-gen4uu-105514,[Gen 4] UU,2015-12-03 23:21:38,,smokescreen49443,thrash80465,smokescreen49443,False,"['Moltres', 'Hitmontop', 'Steelix', 'Spiritomb', 'Slowking', 'Venusaur']","['Moltres', 'Qwilfish', 'Kabutops', 'Haunter', 'Dugtrio', 'Swellow']",26,13,10
smogtours-gen4uu-134647,[Gen 4] UU,2016-02-25 22:35:03,,lotad37504,magnetpull97497,lotad37504,False,"['Moltres', 'Mismagius', 'Azumarill', 'Blaziken', 'Venusaur', 'Donphan']","['Scyther', 'Tauros', 'Dugtrio', 'Registeel', 'Blastoise', 'Leafeon']",31,11,16
gen4uu-1089324093,[Gen 4] UU,2020-04-01 21:09:31,,swagger21466,ironfist10778,swagger21466,False,"['Hariyama', 'Mismagius', 'Houndoom', 'Torterra', 'Kabutops', 'Registeel']","['Altaria', 'Aggron', 'Venusaur', 'Houndoom', 'Ambipom', 'Blastoise']",29,9,11
smogtours-gen4uu-199329,[Gen 4] UU,2016-10-05 19:55:42,,rabutaberry41953,serenegrace4874,rabutaberry41953,False,"['Charizard', 'Tauros', 'Floatzel', 'Regirock', 'Lickilicky', 'Gardevoir']","['Charizard', 'Magneton', 'Regirock', 'Hitmonchan', 'Crawdaunt', 'Slowking']",23,9,14
smogtours-gen4uu-244944,[Gen 4] UU,2017-02-05 14:43:59,,closecombat85487,meadowplate3524,meadowplate3524,False,"['Milotic', 'Absol', 'Rhyperior', 'Alakazam', 'Blaziken', 'Venusaur']","['Omastar', 'Kabutops', 'Rotom', 'Swellow', 'Houndoom', 'Venusaur']",23,8,10
smogtours-gen4uu-627804,[Gen 4] UU,2022-05-22 19:13:12,,koffing93492,bubblebeam63719,koffing93492,False,"['Moltres', 'Torterra', 'Azumarill', 'Kabutops', 'Rotom', 'Registeel']","['Tauros', 'Omastar', 'Rotom', 'Houndoom', 'Primeape', 'Venusaur']",38,11,12
gen4uu-1079483921,[Gen 4] UU,2020-03-15 17:27:05,,tailwhip43653,rockblast78218,tailwhip43653,False,"['Claydol', 'Cacturne', 'Clefable', 'Registeel', 'Hippopotas']","['Altaria', 'Toxicroak', 'Kabutops', 'Steelix', 'Dugtrio', 'Leafeon']",27,5,8
gen4uu-1088210238,[Gen 4] UU,2020-03-30 23:23:55,,leafguard21705,micleberry92660,micleberry92660,True,"['Blaziken', 'Torterra', 'Kabutops', 'Alakazam', 'Uxie', 'Venusaur']","['Milotic', 'Toxicroak', 'Rhyperior', 'Jynx', 'Clefable', 'Feraligatr']",25,12,8
smogtours-gen4uu-183343,[Gen 4] UU,2016-08-03 19:33:55,,happiny68390,cloudnine27795,happiny68390,False,"['Scyther', 'Milotic', 'Registeel', 'Arcanine', 'Venusaur', 'Donphan']","['Milotic', 'Toxicroak', 'Torterra', 'Rotom', 'Houndoom', 'Alakazam']",27,16,15
gen4uu-566633731,[Gen 4] UU,2017-04-25 03:42:29,,choicespecs43511,shadowsneak61654,shadowsneak61654,False,"['Pineco', 'Poliwrath', 'Mr. Mime', 'Muk', 'Electabuzz', 'Rhydon']","['Cacturne', 'Pelipper', 'Rapidash', 'Drifblim']",10,8,3
gen4uu-326522128,[Gen 4] UU,2016-02-04 22:25:40,,deoxys89017,bite75524,deoxys89017,False,"['Mismagius', 'Qwilfish', 'Torterra', 'Clefable', 'Registeel', 'Arcanine']","['Milotic', 'Magneton', 'Rhyperior', 'Miltank', 'Spiritomb', 'Venusaur']",58,13,12
smogtours-gen4uu-231360,[Gen 4] UU,2017-01-07 16:32:09,,leer38566,sitrusberry77995,sitrusberry77995,True,"['Hitmontop', 'Hypno', 'Omastar']","['Houndoom', 'Omastar']",10,2,1
gen4uu-465025668,[Gen 4] UU,2016-10-27 19:47:41,,thrash80465,haunter12630,thrash80465,False,"['Moltres', 'Rotom', 'Dugtrio', 'Registeel', 'Venusaur', 'Blastoise']","['Azumarill', 'Rotom', 'Swellow', 'Registeel', 'Blaziken', 'Venusaur']",44,21,16
smogtours-gen4uu-18501,[Gen 4] UU,2014-08-13 20:25:12,,golduck31547,struggle25430,golduck31547,False,"['Sceptile', 'Omastar', 'Hitmontop', 'Clefable', 'Blaziken', 'Swellow']","['Altaria', 'Vileplume', 'Lanturn', 'Registeel', 'Arcanine', 'Cradily']",43,19,15
smogtours-gen4uu-48198,[Gen 4] UU,2015-04-06 23:34:32,,enpowerpoison39624,honchkrow27528,honchkrow27528,False,"['Mesprit', 'Kangaskhan', 'Rhyperior', 'Azumarill', 'Blaziken', 'Leafeon']","['Moltres', 'Toxicroak', 'Slowking', 'Drapion', 'Donphan']",22,12,10
smogtours-gen4uu-614659,[Gen 4] UU,2022-03-20 04:16:14,,shinystone44310,mantine95605,shinystone44310,False,"['Blaziken', 'Mismagius', 'Clefable', 'Registeel', 'Slowking', 'Leafeon']","['Mismagius', 'Sceptile', 'Omastar', 'Toxicroak', 'Azumarill', 'Blaziken']",33,14,17
gen4uu-616033383,[Gen 4] UU,2017-08-11 03:47:48,,trace64701,rindoberry7399,rindoberry7399,False,"['Rampardos', 'Gastrodon-East', 'Cacturne', 'Exploud', 'Purugly', 'Golbat']","['Gabite', 'Zangoose', 'Poliwrath', 'Electabuzz', 'Misdreavus']",16,6,4
